,4b5f35d0-f60f-4dbf-8ea9-bf0fcb9fbb6a,48e467ca-6f84-40e8-8023-d98c2f40ec42,7518e852-5da2-4ef4-ac7c-be96b193724f,a3078d2f-4d1f-40ec-ae2e-7f5b719066b7,188ac0f0-93de-4465-b8ed-2239e2587132,7c593fe1-5baa-4581-8685-d872642be81a,59afaefe-d231-4c3f-97f5-0de576b9b432,4c61a61c-677d-45b1-a60b-5e547b6cf83a,e340b0fa-be40-48e5-b638-c0ea63f80456,a3ee5b3f-b19a-4740-9019-8e1f3ee9fdfe,fcdd24c3-74d4-43a1-b9d5-13dc79720a2c,7dddf63c-dbc0-4b2a-8821-b74f3dcce97a,1b6ea12f-6785-4532-b058-b17043d95f0f,04cdc51f-98d6-4517-8b21-a38141da6531,b0ceaba6-7ee6-41d4-877e-495aad15a4d6,5cdfd7ba-dc62-4c64-a2d2-7bfee1c0efb2,43627cfe-2aec-419f-bd69-93d01e85cfb7,0ef801a5-fe1c-404a-8f96-7eb08bde5bcd,4f80bd1e-e7dc-4bd5-929e-a0c33a9883e8,950d5686-0187-4514-a06f-6a92f547156e,0ed09956-c68d-4282-9812-2f02eb95bff7,5c4db8ca-e123-4caa-afd9-5bc8b3ccce2f,fd6b8e6c-47c6-4fc0-814a-52f978b9407a,342968a2-4e08-4886-94b1-daede0fd7542,989e48c7-3c73-4f68-9f7a-e0bde14fc3d3,e6ad56f4-853c-4a6d-bd3d-faabe546361e,47307512-8b75-49ff-9585-9cfd35a4c8b6,2d73d8ae-3e2a-46de-a46c-1d6d7a5a08f7,c2d88610-d9bc-42a1-a374-e30d74710abe,601e98c4-d3c8-448a-bb34-fb67c7f47a20,bfa1b48e-78ae-4f56-93d8-1eeb35e84bba,9889fbe2-6513-4d06-a275-aa3d508e2c25,9ab5c76e-3c9d-42a9-84d3-94af9638d815,fc2fc56b-bd3d-4795-ace7-6de074db2e90,d21be9a8-c8e6-4a26-b13c-06f443d50df9,28cc47e3-c562-45e5-8fd4-6819e6cd6c65,0d478ca8-6d3e-4f09-a315-f4dcc0264bf6,07deb106-4b45-4e25-8c84-fce6a263eab8,c84bd17e-eb24-4754-8f5e-ecbde16f7d4e,711630c3-610b-4a8e-9478-4eeb40ae933a,da1993ec-e8f6-46cb-a955-858da98d2f97,91b8f716-dcc4-4e8b-b011-39edbb011827,65338133-f47f-45f5-825e-5b9c45ce13d9,41957be1-9839-493b-a362-5d04fc080767,2cb76270-ae98-4c6f-9e5f-1fe17ce6ce2b,3b3ed463-3314-4859-bc71-f86934be9020,2eca7a6c-41da-4d9e-8a2d-65b2c3cdc27e,6013131b-db47-4898-ba49-f9d143a2ef82,62f8f76b-5121-4240-a44b-74512926fdd8,1a9f11ca-2647-424e-b8c3-f7bd2c6c3cfa,df9d87ac-c090-4033-9c2d-b157352f39c0,d2903b7a-a5d8-40c5-9d07-d6e17f3a8fcd,b9070501-5d5b-4b27-9a76-1b9e4c09385c,71da602c-6e5b-4cc8-b894-bdd8d0ba0800,90700816-edd9-4a57-a101-551177eb9783,6dc96314-98f7-494e-bc0c-343a075f6841,52e14fdf-4225-4674-bdf5-906e40482d48,61b561a0-aebc-49d9-a6b2-e89bf3b96a5d,173a58c5-80f7-40cb-ac6e-0bd44a59a448,c2d59a31-b606-4f5d-8388-8ae302fa0360,d6576a8c-36d5-4f01-aa85-6b35fe248145,d39ccd3e-7ae6-4364-a783-0acb96476c6f,db197a9e-f5bf-4b3b-a38b-25549b795bc0,5e7a56d5-2b26-47c2-9ce5-649dab2cc1bb,64e155d8-57ca-4e68-9277-78db7c84c139,053bffc1-c364-4a12-b363-b036dd90aba8,b3c41ef8-c94f-4d18-8252-1aa006477aa4,ff71686d-6370-42df-9bfb-a50465463833,2a564608-eac8-4f39-81f9-8b5f96fbae47,154acca1-59c9-4f3c-917b-a101d154c680,8ba665c6-a703-4fd6-b708-1dd787f469e5,52da50c2-1aaf-46fc-b63a-380e908ee4c9,68bad8d6-5c20-4a6e-bb7c-ede3b5a89d99,dfa1e265-49bf-4cfb-b019-a9110a2f645e,bb3d2294-bdcd-473e-8caa-a4fabf646e6f,aa7063ee-0734-4033-9db2-fb9210c87c18,2dee53a5-e295-4ea6-9658-d29053dd3fe4,b5af0fc0-c4a6-4f7a-b9dd-a164fd7bed27,025bca5f-7008-4acf-8c67-4a4b23250b98,bec5f5b4-a402-41c8-987a-2c76c6cb068e
36be7ede-dd64-4a7f-a824-ca4c895de5c8,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,1000,1000
ec5b5930-d050-4dfd-90b7-85a15366f017,-100,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000
7c8b966e-4f52-436a-8ed2-a7cf73d4519d,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-30,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-30,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-30,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-30
69159b37-b948-4687-b4bc-9354de0e0643,1000,-30,0,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,-30,0,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,-30,0,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,-30,0,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000
b0738063-2a7a-4f0d-b141-30ed3eed1a4c,-5,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,0,-5,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,0,-5,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,0,-5,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,0
9d7ef152-a9cc-450f-90a8-13fcefbeed87,0,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,0,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,0,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,0,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000
b3bcdccb-ac35-4a9c-ab76-bcc7f6e05686,1000,0,-100,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,1000,1000,-10,1000,1000,0,-100,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,1000,1000,-10,1000,1000,0,-100,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,1000,1000,-10,1000,1000,0,-100,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,1000,1000,-10,1000
c61ba2c5-c397-4087-a716-b7cfac8cacb9,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,-5,1000,1000,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,-5,1000,1000,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,-5,1000,1000,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,-5,1000,1000
f9e4c34d-187b-4e97-92f5-76168c2ccf6c,1000,1000,1000,1000,-100,1000,1000,0,1000,1000,1000,1000,-30,-5,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-100,1000,1000,0,1000,1000,1000,1000,-30,-5,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-100,1000,1000,0,1000,1000,1000,1000,-30,-5,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-100,1000,1000,0,1000,1000,1000,1000,-30,-5,1000,1000,1000,-10,1000,1000
e8cfd441-3789-4817-8b61-99af1f177863,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,-10,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,-10,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,-10,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,-10
742a483e-bb10-46f5-84f9-006f778efb2c,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,1000,1000,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,1000,1000,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,1000,1000,-5,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,1000,1000
0acad51d-68e1-4dee-97ef-f32dbef55d42,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,1000,1000,-10,1000
2c8c71ed-542f-4a5f-8d38-6f12f1019d60,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,1000,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,1000,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,1000,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,1000
61be5a69-939f-4631-a6bf-e203129dff5e,-5,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000,-5,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000,-5,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000,-5,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000
a58b1b02-8896-4c42-9b22-acd195ed7d9b,-5,0,1000,1000,-100,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,-100,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,-100,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,-100,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000
ec563851-9ba7-4e55-a762-78a9fdbc4b99,-10,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000
2761c3d6-aab6-49e4-ae26-71a1c183a227,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,-30,-5,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,-30,-5,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,-30,-5,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,-30,-5,1000,1000
6e31258e-564e-488e-9b99-8f043e2eb356,-100,1000,1000,-30,-5,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,1000,-100,1000,1000,-30,-5,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,1000,-100,1000,1000,-30,-5,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,1000,-100,1000,1000,-30,-5,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,1000
a0d459d0-d67f-407a-b7be-8ddb62799907,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-30,-100,1000,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-30,-100,1000,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-30,-100,1000,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-30,-100,1000
e3ab6566-8343-415a-8445-cb39e85b513c,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10
2b0fbdf9-458e-4620-9868-425a2e338599,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-100,-5,1000,1000,1000,1000,1000
88877e7f-8c69-4ee3-8ac1-2fb799d0ea6b,1000,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-5,1000,1000,1000,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-5,1000,1000,1000,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-5,1000,1000,1000,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-5,1000,1000
b9c95cd9-a410-47ad-aea6-e385f72139d0,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,1000,1000,1000,-10
42977b90-3f9d-4bb8-81ed-d647294abe33,-100,-5,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,1000,-100,-5,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,1000,-100,-5,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,1000,-100,-5,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,1000
9c8092e1-fe79-42ef-8ccb-8b8431b33275,-100,1000,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,-100,1000,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,-100,1000,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,-100,1000,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,1000
760e23df-5488-4ff2-908a-5d57563031ed,-100,1000,-10,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-100,1000,-10,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-100,1000,-10,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-100,1000,-10,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000
569483d9-a7f6-4be2-bdf3-8cd09c0c9ef7,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-10,-5,1000,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-10,-5,1000,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-10,-5,1000,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-10,-5,1000
05ce4cbe-dff5-49c9-a9ee-11579eddce74,1000,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,1000,1000,1000,-30,1000,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,1000,1000,1000,-30,1000,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,1000,1000,1000,-30,1000,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,1000,1000,1000,-30
f00ddc13-75f7-4e58-8a8e-9474cd027d17,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,0,1000,1000,-100,-5,1000,1000,-10,1000,1000,1000,1000
ae3319fc-8ea9-4ee5-a8b2-a2bbcb9864c4,1000,-10,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,0,1000,1000,1000,-10,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,0,1000,1000,1000,-10,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,0,1000,1000,1000,-10,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,0,1000,1000
c1c99fa8-62e9-4c5f-81bd-a336bf96add4,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,-10,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,-10,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,-10,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,-10,1000,1000
1423cf1d-78e5-45f0-91e3-05d88db491f8,0,1000,-10,1000,1000,1000,1000,-5,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,-5,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,-5,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,-5,1000,1000,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000
b17de248-f868-4e6c-ac2f-4f16a4d04212,1000,1000,1000,-100,-5,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-30,1000,1000,1000
971f0e1b-7490-4f6b-b292-f2c55d322bc8,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-5,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-5,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-5,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,-10,-5
8e371a2f-f131-4da5-96a2-29b6cf0e482b,1000,-100,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-5,1000,-100,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-5,1000,-100,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-5,1000,-100,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-5
75f50e34-3c5f-4958-9fe5-529c9bf2e81c,1000,-5,-100,-30,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,-30,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,-30,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,-30,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000
924195c2-3f3b-46c6-be77-0c5c820b87fe,1000,1000,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-5,-10,1000,1000,1000,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-5,-10,1000,1000,1000,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-5,-10,1000,1000,1000,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,-5,-10,1000
5de95778-3b40-4f71-957d-2db5e4275dd7,-10,-5,-30,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-10,-5,-30,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-10,-5,-30,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-10,-5,-30,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000
8649facd-5f37-4a03-b933-99b8db89fdaf,-30,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,-100,-30,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,-100,-30,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,-100,-30,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,0,-100
7e6dcfed-936d-4baa-ae59-f02b22558a6b,-5,1000,1000,-100,-30,1000,0,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-100,-30,1000,0,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-100,-30,1000,0,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-100,-30,1000,0,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000
a1b1f810-ec1e-4e4b-8232-014681d7ae25,-100,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000,-100,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000,-100,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000,-100,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000
553981c6-3a96-4baf-9563-164cad351790,-100,-30,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000,-100,-30,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000,-100,-30,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000,-100,-30,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000
f8e85dcd-d622-49b0-9db7-6e501e921cc7,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-10,0,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-10,0,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-10,0,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-10,0,-30,1000
787b8fe4-507d-41dc-8b46-26ee5f165af6,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,0,1000,1000,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,0,1000,1000,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,0,1000,1000,1000,-100,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,1000,1000,1000,0,1000,1000
